token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
春节,0,110,0.39486347047075404,12,0.13522430788268064,0.18264648945422776,0.9994281370800977,12,0.0005716408890237649,0.998856496191074,0.0012381901918725158,2,Chūnjié,Spring Festival (Chinese New Year),Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,1.0
触觉,23,153,0.28309165334576125,43,0.020506144511643454,0.02780816590574781,0.7496283649562635,5,0.2249100125250208,0.5247183524312427,0.16595734809203858,7-9,chùjué,sense of touch; tactile sensation,Translation,炎症 | 急性 | 腹泻 | 病症 | 症状 | 疼痛 | 发炎 | 出血 | 肝脏 | 慢性 | 皮肤 | 疾病,0.0
主观,23,153,0.28260840709590707,40,0.01140876578153116,0.01565417146899684,0.7865196998645966,27,0.18600407126701624,0.6005156285975803,0.1631637479976271,5,zhǔguān,subjective,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,0.25
思索,23,153,0.28193469265920273,17,-0.0328897973726236,-0.04580335108295921,0.6928155633231577,24,0.3068862481652387,0.38592931515791906,0.1583770440932903,7-9,sīsuǒ,to think deeply; to ponder,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.25
感染力,23,153,0.2819305343484441,49,0.009506476376231698,0.01306595755452939,0.42828835185941044,11,0.34775368662978345,0.08053466522962699,0.3028237769401778,7-9,gǎnrǎnlì,"infectiousness (of a disease); appeal; power; impact (of an image, marketing message, performance etc)",Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,0.25
兴趣,23,153,0.2805427373388277,9,0.015127645539456058,0.020593460838327447,0.9631710590387369,9,0.028824444911836226,0.9343466141269007,0.048346674734292196,4,xìngqù,interest (desire to know about sth); interest (thing in which one is interested); hobby,Translation,道理 | 想法 | 毛病 | 难处 | 事情 | 本事 | 主意 | 念头 | 顾虑 | 好处 | 意思 | 坏处,0.75
形象,23,153,0.2796501758353656,49,-0.00660510348687271,-0.00916929978366072,0.9891926803229717,11,0.010438089659582074,0.9787545906633897,0.01585923544997061,3,xíngxiàng,image; form; figure; visualization; vivid,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,0.75
常人,23,153,0.2793044128423916,40,0.027190996388820388,0.03635711214377249,0.9312723918996532,10,0.06821643537811574,0.8630559565215374,0.06490747764533386,7-9,chángrén,ordinary person,Translation,娶 | 去世 | 后代 | 年迈 | 辈 | 后裔 | 子孙 | 嫁 | 恩情 | 年纪 | 岁数 | 遗愿,0.75
治学,23,153,0.27838175305464097,38,0.005351998613328024,0.007362060065078642,0.9832433427504191,47,0.013784469679666518,0.9694588730707526,0.024116633771804754,7-9,zhìxué,scholarship; high-level study; to do scholarly research; to pursue a high level of study,Translation,勤奋 | 拼搏 | 大公无私 | 艰苦奋斗 | 诚实 | 团结 | 兢兢业业 | 无私 | 忠诚 | 责任感 | 奉献 | 勇敢,0.5
交际,23,153,0.2783056944554618,49,0.010110502450785208,0.013815845892679451,0.9994085947657805,38,0.000468183652564664,0.9989404111132159,0.0013770589858094757,4,jiāojì,communication; social intercourse,Translation,课程 | 补习 | 自学 | 研究生 | 考试 | 外语 | 高中 | 选修 | 学业 | 初中 | 入学 | 大学,1.0
外表,23,153,0.2775752310036223,49,-0.043280883104646506,-0.05991057472292111,0.9814532510380588,16,0.009620953182215768,0.971832297855843,0.02808383267272957,7-9,wàibiǎo,external; outside; outward appearance,Translation,形状 | 花纹 | 放置 | 制成 | 圆形 | 填充 | 遮盖 | 镶嵌 | 雕刻 | 摆放 | 体积 | 颜色,1.0
长相,23,153,0.27676770347970264,49,-0.043776435771656186,-0.06052887292544679,0.9850835868733132,10,0.014586543584644073,0.9704970432886691,0.020242698849551335,7-9,zhǎngxiàng,appearance; looks; profile; countenance,Translation,娶 | 去世 | 后代 | 年迈 | 辈 | 后裔 | 子孙 | 嫁 | 恩情 | 年纪 | 岁数 | 遗愿,1.0
风范,23,153,0.276574732389671,49,-0.01805519540898587,-0.02495792753911824,0.6973513541740277,11,0.3025681982396413,0.3947831559343864,0.15693378011876769,7-9,fēngfàn,air; manner; model; paragon; demeanor,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,0.5
共鸣,23,153,0.2761095719770678,24,-0.016572637323538808,-0.022893847855954448,0.7012302602002126,24,0.29685664244798954,0.4043736177522231,0.15955642243067988,7-9,gòngmíng,(physics) to resonate; resonance; sympathetic response,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.25
冲动,23,153,0.27443455756184126,17,-0.001281637543652847,-0.0017663982718720557,0.9484005464800163,15,0.027329968123633943,0.9210705783563823,0.0692289022895679,5,chōngdòng,to have an urge; to be impetuous; impulse; urge,Translation,破灭 | 崩溃 | 消失 | 笼罩 | 悲剧 | 降临 | 汹涌 | 厄运 | 挣扎 | 迷失 | 窒息 | 弥漫,0.5
潜能,23,153,0.27399478570120295,21,0.042603905220459704,0.05542987213983005,0.8806879857317003,21,0.1066213092944325,0.7740666764372678,0.10806870304369333,7-9,qiánnéng,potential; hidden capability,Translation,思路 | 弊端 | 特点 | 弊病 | 趋势 | 特征 | 理念 | 症结 | 规律 | 举措 | 难点 | 因素,0.5
容颜,23,153,0.27397752889446336,43,-0.051730998252865146,-0.07125261312379605,0.922545427699258,43,0.07652192145492437,0.8460235062443335,0.07122879462955713,7-9,róngyán,mien; complexion,Translation,嘴唇 | 胳膊 | 脸颊 | 眼睛 | 身子 | 肩膀 | 嘴巴 | 哆嗦 | 鼻子 | 手臂 | 脖子 | 咧嘴,0.25
习惯,23,153,0.27389847651645094,9,0.03321263004462993,0.04374030154752986,0.3677624962144911,22,0.31026117835547173,0.05750131785901935,0.35898350107623134,2,xíguàn,habit; custom; usual practice; to be used to,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.5
一言一行,23,153,0.2732741422655484,43,0.01811029298092931,0.02431446562245302,0.9792280565760634,27,0.012539168870481602,0.9666888877055818,0.03334444235511823,7-9,yīyán-yīxíng,every word and action (idiom),Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,1.0
感,23,153,0.27291299043147316,17,0.02233498093210834,0.0298029430884299,0.9863607278655511,5,0.00510767515600169,0.9812530527095493,0.025079039387348213,7-9,gǎn (zérèngǎn),to feel; to move; to touch; to affect; feeling; emotion; (suffix) sense of ~,Translation,炎症 | 急性 | 腹泻 | 病症 | 症状 | 疼痛 | 发炎 | 出血 | 肝脏 | 慢性 | 皮肤 | 疾病,0.0
嗜好,23,153,0.272696883998467,9,0.023453182348298324,0.031239408047389793,0.9913827455779729,9,0.004299194214873121,0.9870835513630998,0.015908704147560678,7-9,shìhào,hobby; indulgence; habit; addiction,Translation,道理 | 想法 | 毛病 | 难处 | 事情 | 本事 | 主意 | 念头 | 顾虑 | 好处 | 意思 | 坏处,1.0
真理,23,153,0.27231446190037245,47,0.012404844523578928,0.01676125621253271,0.952131535724783,47,0.023534553705040824,0.9285969820197422,0.0597424213838879,5,zhēnlǐ,truth,Translation,勤奋 | 拼搏 | 大公无私 | 艰苦奋斗 | 诚实 | 团结 | 兢兢业业 | 无私 | 忠诚 | 责任感 | 奉献 | 勇敢,0.25
喜好,23,153,0.2718567648272973,49,0.05144075012556032,0.06598487282403516,0.9955855697154475,11,0.0036619199761078213,0.9919236497393397,0.00796623627457395,7-9,xǐhào,to like; fond of; to prefer; to love; one's tastes; preference,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,1.0
嗅觉,23,153,0.27174129184650836,43,0.018612783379168385,0.02492099857898292,0.9818493719157947,5,0.017230047500650134,0.9646193244151445,0.024434630801078373,7-9,xiùjué,sense of smell,Translation,炎症 | 急性 | 腹泻 | 病症 | 症状 | 疼痛 | 发炎 | 出血 | 肝脏 | 慢性 | 皮肤 | 疾病,0.5
童年,23,153,0.27166973332018873,10,-0.030299971981430862,-0.041601967359611795,0.9927967637335162,10,0.003430332880100971,0.9893664308534152,0.013009311221196961,4,tóngnián,childhood,Translation,娶 | 去世 | 后代 | 年迈 | 辈 | 后裔 | 子孙 | 嫁 | 恩情 | 年纪 | 岁数 | 遗愿,0.0
反思,23,153,0.2716245795890177,17,0.006567424219500184,0.008935965929163077,0.9977175842087636,24,0.0014065916477828755,0.9963109925609807,0.004650882823471792,7-9,fǎnsī,to think back over sth; to review; to revisit; to rethink; reflection; reassessment,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.25
普通人,23,153,0.2716243663586162,33,-0.004796940131516048,-0.006585805331700276,0.9414833037440578,1,0.030461420423370578,0.9110218833206871,0.07771010057894356,7-9,pǔtōng rén,ordinary person; private citizen; people; the person in the street,Translation,也许 | 只不过 | 毕竟 | 当然 | 就算 | 其实 | 确实 | 何况 | 固然 | 但是 | 似乎 | 恐怕,0.0
生命,23,153,0.271542140479221,24,0.024217350474631943,0.03217503400275342,0.9884115284394522,10,0.006298977464509961,0.9821125509749423,0.020481005060855487,3,shēngmìng,life (as the characteristic of living beings); living being; creature,Translation,娶 | 去世 | 后代 | 年迈 | 辈 | 后裔 | 子孙 | 嫁 | 恩情 | 年纪 | 岁数 | 遗愿,0.0
梦想,23,153,0.2682040952536855,24,-0.035335679443270596,-0.04828624923163539,0.6761129881870309,24,0.1909716113820616,0.4851413768049693,0.2258570674232761,4,mèngxiǎng,(fig.) to dream of; dream,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.0
启蒙,23,153,0.267453416121721,38,0.021031699739355703,0.027909110701002073,0.5129563119797234,45,0.16272561833755586,0.3502306936421675,0.32429588267377996,7-9,qǐméng,variant of 启蒙; to instruct the young; to instruct the young; to initiate; to awake sb from ignorance; to free sb from prejudice or superstition; primer; enlightened; the Enlightenment; Western learning from the late Qing dynasty,Translation,课文 | 句子 | 课本 | 抄写 | 书 | 本子 | 书籍 | 稿子 | 字典 | 插图 | 画册 | 写,0.25
平常心,23,153,0.26745298360337283,49,0.016725544571863926,0.02232237698688032,0.7891694942878195,47,0.1635133221740486,0.6256561721137709,0.17407866447624462,7-9,píngchángxīn,levelheadedness; calmness; equanimity,Translation,勤奋 | 拼搏 | 大公无私 | 艰苦奋斗 | 诚实 | 团结 | 兢兢业业 | 无私 | 忠诚 | 责任感 | 奉献 | 勇敢,0.5
作风,23,153,0.26628405042565806,49,0.008028920136591178,0.010824368950094854,0.5606999521308861,47,0.3965913113905095,0.16410864074037657,0.2217231068586882,7-9,zuòfēng,style; style of work; way,Translation,勤奋 | 拼搏 | 大公无私 | 艰苦奋斗 | 诚实 | 团结 | 兢兢业业 | 无私 | 忠诚 | 责任感 | 奉献 | 勇敢,0.25
印象,23,153,0.2660926399769961,24,0.001440468037800624,0.0019588934417598012,0.39510207118792684,11,0.22369555566020832,0.17140651552771852,0.36366826898669014,3,yìnxiàng,impression (sth that stays in one's mind); a memory,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,0.0
身材,23,153,0.2658575214871995,49,-0.05067116953194739,-0.06902089310319617,0.9533895382678313,49,0.041326534964861536,0.9120630033029699,0.052425176452736325,4,shēncái,stature; build (height and weight); figure,Translation,文雅 | 谦逊 | 和蔼 | 乖巧 | 俊俏 | 沉稳 | 温柔 | 聪明 | 朴实 | 稳重 | 英俊 | 风趣,1.0
潜移默化,23,153,0.2644266309783522,49,0.0460616148776509,0.05892982763881156,0.8842669879156334,47,0.040542833097083404,0.84372415481855,0.14229086198745478,7-9,qiányí-mòhuà,imperceptible influence; to influence secretly,Translation,勤奋 | 拼搏 | 大公无私 | 艰苦奋斗 | 诚实 | 团结 | 兢兢业业 | 无私 | 忠诚 | 责任感 | 奉献 | 勇敢,0.25
相处,23,153,0.2642932208428035,49,-0.017882199758637585,-0.024306150582332396,0.8891096519870314,10,0.07951386039848847,0.8095957915885429,0.11389286502469155,4,xiāngchǔ,"to be in contact (with sb); to associate; to interact; to get along (well, poorly)",Translation,娶 | 去世 | 后代 | 年迈 | 辈 | 后裔 | 子孙 | 嫁 | 恩情 | 年纪 | 岁数 | 遗愿,0.5
探求,23,153,0.26325556815781836,47,0.023530238569345135,0.030949654756495436,0.8980232450761874,24,0.07587404204260044,0.822149203033587,0.10079910656892647,7-9,tànqiú,to seek; to pursue; to investigate,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.25
体会,23,153,0.26308554334832945,24,-0.03273961819044996,-0.044427976537751095,0.8825951571712121,24,0.11078220850091652,0.7718129486702956,0.09965231210585271,3,tǐhuì,to know from experience; to learn through experience; to realize; understanding; experience,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.25
反省,23,153,0.2619270717453016,17,-0.007209371360192118,-0.009767830635977767,0.9824530423040693,13,0.006883039470990089,0.9755700028330792,0.02928549107662619,7-9,fǎnxǐng,to reflect upon oneself; to examine one's conscience; to question oneself; to search one's soul,Translation,阐述 | 解释 | 表述 | 核实 | 分析 | 询问 | 解读 | 讨论 | 确认 | 探讨 | 总结 | 论证,0.25
常识,23,153,0.26072786586976904,9,0.020262124770232343,0.02667703863623578,0.39081970825090895,9,0.2925915515728556,0.09822815667805335,0.36384482357523196,4,chángshí,common sense; general knowledge,Translation,道理 | 想法 | 毛病 | 难处 | 事情 | 本事 | 主意 | 念头 | 顾虑 | 好处 | 意思 | 坏处,0.25
灵感,23,153,0.2578585594850021,24,0.02515103246043701,0.03277893807938104,0.9214455785869287,45,0.036304019331006264,0.8851415592559224,0.09820525501982334,7-9,línggǎn,inspiration; insight; a burst of creativity in scientific or artistic endeavor,Translation,课文 | 句子 | 课本 | 抄写 | 书 | 本子 | 书籍 | 稿子 | 字典 | 插图 | 画册 | 写,0.25
大自然,23,153,0.25629816278611073,46,-0.013695264867563506,-0.01841499399661249,0.8796959248885818,46,0.05554982833921427,0.8241460965493675,0.1438196684334771,2,dàzìrán,nature (the natural world),Translation,山岭 | 树林 | 山坡 | 树梢 | 树荫 | 山顶 | 峡谷 | 山谷 | 小溪 | 天空 | 大海 | 山峰,0.0
心目,23,153,0.25610636120191616,43,0.008767739914945338,0.011648983411288068,0.8979575685778197,24,0.050397999099484274,0.8475595694783354,0.12052212045037979,7-9,xīnmù,mind,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.0
想象,23,153,0.255446264760081,24,0.01436704741220815,0.01893089205173832,0.6256803419510821,24,0.11354715542649248,0.5121331865245896,0.3372680047680521,4,xiǎngxiàng,to imagine; to envision; imagination,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.25
亲和力,23,153,0.25538926547570145,49,-0.0390213172056188,-0.05240498880337506,0.9763628937955474,11,0.01799566509727674,0.9583672286982706,0.03355126735671059,7-9,qīnhélì,(personal) warmth; approachability; accessibility; (in a product) user friendliness; (chemistry) affinity,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,1.0
交往,23,153,0.2551958792079061,28,0.019743441312665116,0.025823692718753156,0.98649116095398,14,0.0054442226430955,0.9810469383108845,0.024072990500463756,3,jiāowǎng,to associate (with); to have contact (with); to hang out (with); to date; (interpersonal) relationship; association; contact,Translation,患病 | 病人 | 子女 | 患者 | 孤儿 | 残疾 | 住院 | 生病 | 赡养 | 残疾人 | 上学 | 妇女,0.75
启发,23,153,0.2546881057361316,24,0.004886823270220941,0.0065140384220918005,0.7385738913917885,13,0.1762926733375384,0.5622812180542501,0.2048234565465908,5,qǐfā,to enlighten; to explain (a text etc); to stimulate (a mental attitude); enlightenment; revelation; motivation,Translation,阐述 | 解释 | 表述 | 核实 | 分析 | 询问 | 解读 | 讨论 | 确认 | 探讨 | 总结 | 论证,0.0
圣贤,23,153,0.2542402732775791,10,0.006338318479887611,0.00842751622653476,0.5783278125423205,47,0.19922006511327173,0.37910774742904874,0.2964735419659219,7-9,shèngxián,a sage; wise and holy man; virtuous ruler; Buddhist lama; wine,Translation,勤奋 | 拼搏 | 大公无私 | 艰苦奋斗 | 诚实 | 团结 | 兢兢业业 | 无私 | 忠诚 | 责任感 | 奉献 | 勇敢,0.25
观感,23,153,0.25257524221533045,24,0.02356307139677266,0.03056218335092219,0.7160738740657376,11,0.2576443470564193,0.4584295270093183,0.18314075951001085,7-9,guāngǎn,one's impressions; observations,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,0.25
人类,23,153,0.25235798781823465,5,0.013274414034662396,0.017445298297301844,0.9972325884834041,5,0.00222033332972427,0.9950122551536799,0.005428601642115448,3,rénlèi,humanity; human race; mankind,Translation,炎症 | 急性 | 腹泻 | 病症 | 症状 | 疼痛 | 发炎 | 出血 | 肝脏 | 慢性 | 皮肤 | 疾病,0.25
成才,23,153,0.25196593643439347,38,-0.030955105427764307,-0.04138194627155415,0.5000446746751576,47,0.43629973257873184,0.06374494209642573,0.23645394833547176,7-9,chéngcái,to make sth of oneself; to become a person who is worthy of respect,Translation,勤奋 | 拼搏 | 大公无私 | 艰苦奋斗 | 诚实 | 团结 | 兢兢业业 | 无私 | 忠诚 | 责任感 | 奉献 | 勇敢,0.0
精髓,23,153,0.25182270466591844,11,-0.02103822903127045,-0.028119309637532175,0.8551491301492672,11,0.10488878771586213,0.7502603424334051,0.13398266013549068,7-9,jīngsuǐ,marrow; pith; quintessence; essence,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,0.25
古人,23,153,0.2517171754325222,33,0.015062669090501968,0.019732439918288058,0.9906671721117768,11,0.0066525403489629585,0.9840146317628138,0.016281420967313654,7-9,gǔrén,people of ancient times; the ancients; extinct human species such as Homo erectus or Homo neanderthalensis; (literary) deceased person,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,0.25
礼仪,23,153,0.25140865406564467,49,0.017280110227377354,0.02256267691967381,0.9751123437514041,18,0.02431850799326018,0.9507938357581439,0.030680921004953943,7-9,lǐyí,etiquette; ceremony,Translation,戏剧 | 舞蹈 | 音乐 | 歌曲 | 诗歌 | 歌剧 | 话剧 | 文学 | 戏曲 | 歌舞 | 艺术 | 民歌,1.0
现实,23,153,0.2512557676959417,40,-0.006322907252244825,-0.008444682415499595,0.5558391896452597,21,0.406842950886598,0.1489962387586617,0.22329343786627487,3,xiànshí,reality; actuality; real; actual; realistic; pragmatic; materialistic; self-interested,Translation,思路 | 弊端 | 特点 | 弊病 | 趋势 | 特征 | 理念 | 症结 | 规律 | 举措 | 难点 | 因素,0.5
技艺,23,153,0.2505027487742519,38,0.015209099533552067,0.019888810284432082,0.9775907553105677,11,0.009641918045863214,0.9679488372647045,0.034547099867532585,7-9,jìyì,skill; art,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,0.75
