token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
魅力,0,164,0.33245281890765455,1,0.051931073252129756,0.0721787947565486,0.9998478159565728,26,0.00010912035595891432,0.9997386956006139,0.0004104611505282552,7-9,mèilì,charm; fascination; glamor; charisma,Translation,真挚 | 祝福 | 感激 | 真诚 | 感恩 | 牵挂 | 深情 | 快乐 | 幸福 | 思念 | 情谊 | 亲爱,0.75
潦草,19,166,0.2795109413701213,7,-0.005636873370021667,-0.007823676574271644,0.9999890306718361,24,9.359561752117057e-6,0.999979671110084,0.00003623358521532015,7-9,liáocǎo,slipshod; careless; slovenly; (of handwriting) scrawly; illegible,Translation,急忙 | 赶忙 | 慌忙 | 偷偷 | 连忙 | 赶紧 | 毫不犹豫 | 悄悄 | 趁机 | 立刻 | 索性 | 干脆,0.75
强硬,19,166,0.27949247441325037,37,-0.04099379366827932,-0.05689571893769719,0.9873694175416815,37,0.011904994572231025,0.9754644229694505,0.01818820907486305,7-9,qiángyìng,tough; unyielding; hard-line,Translation,谦逊 | 和蔼 | 善良 | 温柔 | 乖巧 | 聪明 | 高傲 | 谦虚 | 文雅 | 豁达 | 体贴 | 礼貌,0.0
严峻,19,166,0.2792517718036794,43,0.01829605113466143,0.02475636662964745,0.9963384141656461,43,0.002772671673525616,0.9935657424921205,0.00688669463050495,7-9,yánjùn,grim; severe; rigorous,Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.0
清晰,19,166,0.2787048203116762,1,0.0021098153862760816,0.002916506522129434,0.9751721256599992,48,0.014170360449783013,0.9610017652102162,0.035731362391744986,7-9,qīngxī,clear; distinct,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
流畅,19,166,0.27859515702323795,1,-0.024891157256361762,-0.034503729076245764,0.5921238184533206,1,0.40486129230570816,0.18726252614761246,0.17820339999447843,7-9,liúchàng,"flowing (of speech, writing); fluent; smooth and easy",Translation,迷人 | 优美 | 古朴 | 明媚 | 美妙 | 艳丽 | 别致 | 翠绿 | 明亮 | 质朴 | 浓郁 | 纯朴,1.0
宽泛,19,166,0.27752335924863325,1,0.029027693812888722,0.03862611628144479,0.6827556645534519,48,0.3138240500625017,0.36893161449095024,0.1652252380276564,7-9,kuānfàn,wide-ranging,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
合情合理,19,166,0.277127434677588,37,0.028546795591116114,0.03799049781790395,0.9888088028104661,48,0.008139486278716987,0.9806693165317492,0.01839784160223216,7-9,héqíng-hélǐ,reasonable and fair (idiom),Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
单调,19,166,0.27682991637505455,1,-0.005072454226177137,-0.007014192568297524,0.9854788836854318,43,0.013953866428882598,0.9715250172565492,0.02012550355485734,4,dāndiào,monotonous,Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.5
工整,19,166,0.2763935802780292,1,-0.02450802337555713,-0.03386927300199158,0.9989094064535474,48,0.0008023022416882247,0.9981071042118592,0.0023412560235263266,7-9,gōngzhěng,fine work; carefully and neatly done,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
巧妙,19,166,0.2761927475710901,37,0.01325061766104818,0.01797771680998542,0.9799418167244763,48,0.02001485376485313,0.9599269629596232,0.025204533940071067,6,qiǎomiào,ingenious; clever; ingenuity; artifice,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
耐人寻味,19,166,0.27538352230722957,1,-0.002626311505907697,-0.0036244159314041562,0.9889346619051066,1,0.009363939924556416,0.9795707219805502,0.017052376702297777,7-9,nàirénxúnwèi,thought-provoking; worth thinking over; to provide food for thought,Translation,迷人 | 优美 | 古朴 | 明媚 | 美妙 | 艳丽 | 别致 | 翠绿 | 明亮 | 质朴 | 浓郁 | 纯朴,0.75
缓慢,19,166,0.2748839661156908,35,0.03328874588981667,0.043893111933881644,0.9992147697202457,43,0.0002914870809586452,0.9989232826392871,0.0019095377063766549,7-9,huǎnmàn,slow,Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.0
明智,19,166,0.2739931498660177,37,-0.03073182371128136,-0.042329936288631145,0.6683854434534682,37,0.3109723583007138,0.3574130851527544,0.18933997915661757,7-9,míngzhì,sensible; wise; judicious; sagacious,Translation,谦逊 | 和蔼 | 善良 | 温柔 | 乖巧 | 聪明 | 高傲 | 谦虚 | 文雅 | 豁达 | 体贴 | 礼貌,0.5
尖锐,19,166,0.27344197671321685,1,0.018457731487404427,0.02477495458199923,0.9974261785769815,27,0.0016711709704216194,0.9957550076065599,0.005210110897274384,7-9,jiānruì,sharp; intense; penetrating; pointed; acute (illness),Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,0.0
离奇,19,166,0.273318075684271,1,0.023707368384521366,0.03159342572601377,0.9902154961756723,27,0.008522725294579226,0.9816927708810931,0.015374348948622185,7-9,líqí,odd; bizarre,Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,0.0
刺耳,19,166,0.2732019083774112,7,-0.03201975714014266,-0.04405591801797123,0.9813141544502555,43,0.009977144587803504,0.971337009862452,0.02929001322463538,7-9,cì'ěr,ear-piercing,Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.0
谨慎,19,166,0.27319127564169826,37,-0.02753590883837037,-0.03788604610199434,0.9994230076033485,48,0.0004668552936133083,0.9989561523097351,0.0013362764678247537,7-9,jǐnshèn,cautious; prudent,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,0.75
委婉,19,166,0.2725166724005565,37,-0.047938115587763674,-0.06589582711943417,0.9962546229086113,37,0.0032051385568979177,0.9930494843517134,0.006871308328378706,7-9,wěiwǎn,tactful; euphemistic; (of voice etc) suave; soft,Translation,谦逊 | 和蔼 | 善良 | 温柔 | 乖巧 | 聪明 | 高傲 | 谦虚 | 文雅 | 豁达 | 体贴 | 礼貌,0.5
棘手,19,166,0.2723869672994065,7,0.0027905088999311545,0.0038205029699285757,0.9914074752823815,40,0.0075863888649230155,0.9838210864174585,0.013543038309789271,7-9,jíshǒu,thorny (problem); intractable,Translation,骂 | 害臊 | 好笑 | 闹着玩儿 | 胡闹 | 蠢 | 丢人 | 没劲 | 嫌弃 | 心疼 | 傻 | 瞧不起,0.0
恰如其分,19,166,0.27202105672973526,37,0.003720551185591614,0.0050848076481977405,0.9953822393017923,48,0.004072352175292886,0.9913098871264994,0.00813359020754871,7-9,qiàrú-qífèn,(idiom) appropriate; apt; just right,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
似是而非,19,166,0.27082095120706234,40,0.02112939843119499,0.02816094968591376,0.9748944868331166,40,0.014987490102401116,0.9599069967307156,0.03500059863664987,7-9,sìshì-érfēi,apparently right but actually wrong; specious (idiom),Translation,骂 | 害臊 | 好笑 | 闹着玩儿 | 胡闹 | 蠢 | 丢人 | 没劲 | 嫌弃 | 心疼 | 傻 | 瞧不起,0.25
急迫,19,166,0.2702655030803027,7,-0.028813974771423778,-0.03948555932746945,0.982288911729702,7,0.01000242340063266,0.9722864883290694,0.02725466234512865,7-9,jípò,urgent; pressing; imperative,Translation,沮丧 | 羞愧 | 诧异 | 惊讶 | 茫然 | 气愤 | 吃惊 | 难过 | 惊诧 | 伤心 | 惋惜 | 惭愧,0.0
细微,19,166,0.2702017310647202,1,0.017816679198235374,0.023831357629641236,0.9428416319386657,1,0.05389499713905135,0.8889466347996143,0.05991662340227389,7-9,xìwēi,tiny; minute; fine; subtle; sensitive (instruments),Translation,迷人 | 优美 | 古朴 | 明媚 | 美妙 | 艳丽 | 别致 | 翠绿 | 明亮 | 质朴 | 浓郁 | 纯朴,1.0
乐观,19,166,0.27003862013399543,37,-0.03133701285500823,-0.04292968603456871,0.9994111629379215,35,0.00033312756862343676,0.9990780353692981,0.0014470048266683358,3,lèguān,optimistic; hopeful,Translation,减弱 | 增大 | 下降 | 降低 | 加剧 | 萎缩 | 趋于 | 缓解 | 回升 | 改善 | 回落 | 收缩,0.75
确凿,19,166,0.2698756108741267,27,0.02231786114838072,0.02966056350536698,0.9971594296986025,27,0.0018783679759435902,0.995281061722659,0.005599838449050948,7-9,quèzáo,definite; conclusive; undeniable; authentic; also pr. [què zuò],Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,1.0
苛刻,19,166,0.2693719975304446,37,-0.008047726956175227,-0.011014807711959581,0.9883792036811843,30,0.0067853526077815045,0.9815938510734028,0.02019709228795235,7-9,kēkè,harsh; severe; demanding,Translation,独特 | 有名 | 出名 | 驰名 | 出众 | 独一无二 | 昂贵 | 出色 | 顶级 | 耀眼 | 名贵 | 一流,0.75
顺畅,19,166,0.26936630933474465,1,0.005218660157365385,0.007091993592914889,0.9363165334739951,48,0.06317981276982948,0.8731367207041656,0.061382092870070515,7-9,shùnchàng,smooth and unhindered; fluent,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
过分,19,166,0.2690299045402773,40,-0.0006739659284875077,-0.0009220157331657892,0.6535863856546287,42,0.3293049555349107,0.324281430119718,0.18782479678037475,4,guòfèn,excessive; undue; overly,Translation,也许 | 就算 | 毕竟 | 难道 | 当然 | 好像 | 不然 | 要是 | 只不过 | 要不然 | 何况 | 说不定,0.0
出人意料,19,166,0.26900218566878853,7,0.012174313248048518,0.016381552531718323,0.9962510047145289,24,0.002928979724657049,0.9933220249898719,0.007001723181895855,7-9,chūrényìliào,unexpected (idiom); surprising,Translation,急忙 | 赶忙 | 慌忙 | 偷偷 | 连忙 | 赶紧 | 毫不犹豫 | 悄悄 | 趁机 | 立刻 | 索性 | 干脆,0.25
明朗,19,166,0.2688041575492753,1,-0.014036309222971721,-0.019196374497872967,0.9942900365068343,42,0.0041396016424935815,0.9901504348643407,0.010295173760329814,7-9,mínglǎng,bright; clear; obvious; forthright; open-minded; bright and cheerful,Translation,也许 | 就算 | 毕竟 | 难道 | 当然 | 好像 | 不然 | 要是 | 只不过 | 要不然 | 何况 | 说不定,0.75
不可思议,19,166,0.2678827965984322,7,-0.03715917531265217,-0.05075577399356676,0.9929525370360087,1,0.005663789283970106,0.9872887477520386,0.012195564631269933,7-9,bùkě-sīyì,inconceivable (idiom); unimaginable; unfathomable,Translation,迷人 | 优美 | 古朴 | 明媚 | 美妙 | 艳丽 | 别致 | 翠绿 | 明亮 | 质朴 | 浓郁 | 纯朴,0.0
脆弱,19,166,0.26716409536517444,43,-0.027941142752584913,-0.038127420580611596,0.9532316252826346,43,0.030094476569488705,0.9231371487131459,0.05950795193090046,7-9,cuìruò,weak; frail,Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.0
丑陋,19,166,0.26692614793027497,37,-0.05877461335181933,-0.08017556919521553,0.956784358496921,27,0.03597357881479287,0.9208107796821281,0.0525505332711943,7-9,chǒulòu,ugly,Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,0.0
清楚,19,166,0.26688736009933917,7,0.005806220092297643,0.007857723502081023,0.7121241775865842,22,0.14258347046490066,0.5695407071216836,0.21258194025703323,2,qīngchu,clear; distinct; to understand thoroughly; to be clear about,Translation,看法 | 疑虑 | 想法 | 事情 | 说法 | 道理 | 疑问 | 误解 | 争论 | 猜测 | 问题 | 结论,1.0
自相矛盾,19,166,0.2666372736703985,22,-0.002822374475843936,-0.003848538212419862,0.9058891794642577,27,0.0400850025381668,0.8658041769260909,0.10708623348761527,7-9,zìxiāng-máodùn,to contradict oneself; self-contradictory; inconsistent,Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,0.0
模糊,19,166,0.265994948753447,43,0.014240344217089917,0.01903164964786196,0.9980259219263758,43,0.0012121987086146791,0.9968137232177612,0.004168630108142174,5,móhu,vague; indistinct; fuzzy,Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.75
紧迫,19,166,0.26574195124522204,7,0.012553914472093253,0.01681000719089927,0.9576526189906532,44,0.04100730310514213,0.9166453158855111,0.04672046729221199,7-9,jǐnpò,pressing; urgent,Translation,努力 | 兢兢业业 | 拼搏 | 刻苦 | 坚持不懈 | 一心一意 | 奋勇 | 竭尽全力 | 艰苦奋斗 | 不懈 | 奋力 | 拼命,0.0
简短,19,166,0.26470578964185754,14,0.014875539259047554,0.01982956426413949,0.999308627163513,48,0.0006496864401219834,0.998658940723391,0.001504892539773907,7-9,jiǎnduǎn,"brief (statement, summary etc); briefly; brevity",Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
敏感,19,166,0.2643259838255035,37,-0.008964666954143385,-0.012185651194750211,0.9957714495185933,27,0.0021465099900754014,0.9936249395285179,0.008778019263937004,5,mǐngǎn,sensitive; susceptible,Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,0.5
反常,19,166,0.2640351014980991,7,-0.0019411318827763924,-0.002637533239326677,0.9957748599552639,43,0.001963300721283981,0.9938115592339799,0.00836355631630735,7-9,fǎncháng,unusual; abnormal,Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.0
恰到好处,19,166,0.26392434481181254,37,0.008862319394878526,0.011896721199961135,0.9943366031634713,1,0.0033573301027921224,0.9909792730606791,0.010539213816839962,7-9,qiàdào-hǎochù,it's just perfect; it's just right,Translation,迷人 | 优美 | 古朴 | 明媚 | 美妙 | 艳丽 | 别致 | 翠绿 | 明亮 | 质朴 | 浓郁 | 纯朴,1.0
完美,19,166,0.26357652847472385,1,-0.01326001455301673,-0.018005964048854625,0.7761719839118119,1,0.21360410357064621,0.5625678803411657,0.14670455311026656,3,wánměi,perfect,Translation,迷人 | 优美 | 古朴 | 明媚 | 美妙 | 艳丽 | 别致 | 翠绿 | 明亮 | 质朴 | 浓郁 | 纯朴,0.0
极其,19,166,0.26137937138694073,1,0.021281108589558922,0.02800507953554614,0.5935536878258231,42,0.3789513270667051,0.21460236075911798,0.20360809420534617,4,jíqí,extremely,Translation,也许 | 就算 | 毕竟 | 难道 | 当然 | 好像 | 不然 | 要是 | 只不过 | 要不然 | 何况 | 说不定,0.0
悲观,19,166,0.2610525705049267,7,-0.04213120054214614,-0.05701515271652628,0.9940464978129383,22,0.004576641818414363,0.989469855994524,0.010601227183283265,7-9,bēiguān,pessimistic,Translation,看法 | 疑虑 | 想法 | 事情 | 说法 | 道理 | 疑问 | 误解 | 争论 | 猜测 | 问题 | 结论,0.5
合适,19,166,0.26009927404507666,30,0.012334016160956945,0.016396498952260495,0.5061922056240135,30,0.36580387479094767,0.1403883308330658,0.25628588729298724,2,héshì,suitable; fitting; appropriate,Translation,独特 | 有名 | 出名 | 驰名 | 出众 | 独一无二 | 昂贵 | 出色 | 顶级 | 耀眼 | 名贵 | 一流,1.0
僵化,19,166,0.2599286686996574,43,-0.016356347793691273,-0.022101042294061575,0.7954140577487543,43,0.19169613703520763,0.6037179207135467,0.14499373150708894,7-9,jiānghuà,to become rigid,Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.0
紧凑,19,166,0.25992858085300197,1,-0.01993124223702164,-0.026931511907315943,0.7234433367887322,1,0.27563643081511463,0.44780690597361755,0.15253904104389365,7-9,jǐncòu,compact; terse; tight (schedule),Translation,迷人 | 优美 | 古朴 | 明媚 | 美妙 | 艳丽 | 别致 | 翠绿 | 明亮 | 质朴 | 浓郁 | 纯朴,1.0
笼统,19,166,0.25954976585216977,40,0.03436311508306425,0.044350184618236366,0.9747485158207058,48,0.013623914685452234,0.9611246011352536,0.03689240316823321,7-9,lǒngtǒng,general; broad; sweeping; lacking in detail; vague,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,0.75
不同寻常,19,166,0.25868608216969774,1,-0.009210659146842104,-0.0124247756925975,0.6665397833435723,42,0.24838682812859525,0.4181529552149771,0.22347389827118677,7-9,bùtóng-xúncháng,out of the ordinary; unusual,Translation,也许 | 就算 | 毕竟 | 难道 | 当然 | 好像 | 不然 | 要是 | 只不过 | 要不然 | 何况 | 说不定,0.0
紧张,19,166,0.2584826569365818,7,-0.042168593943186894,-0.05686798068535598,0.9338421641185752,7,0.04460406862467528,0.8892380954939,0.07413527417221692,3,jǐnzhāng,nervous; keyed up; intense; tense; strained; in short supply; scarce,Translation,沮丧 | 羞愧 | 诧异 | 惊讶 | 茫然 | 气愤 | 吃惊 | 难过 | 惊诧 | 伤心 | 惋惜 | 惭愧,0.0
惊人,19,166,0.2564332555005014,30,0.023631890120072302,0.030802831305598667,0.9839121722517421,1,0.007681664281564407,0.9762305079701777,0.02476343138187532,6,jīngrén,astonishing,Translation,迷人 | 优美 | 古朴 | 明媚 | 美妙 | 艳丽 | 别致 | 翠绿 | 明亮 | 质朴 | 浓郁 | 纯朴,0.0
温和,19,166,0.2564278293364971,37,-0.05187177818453159,-0.06976024686110222,0.9998821537777193,1,0.0000914518871352802,0.9997907018905839,0.00032207276336638824,5,wēnhé,mild; gentle; moderate; lukewarm,Translation,迷人 | 优美 | 古朴 | 明媚 | 美妙 | 艳丽 | 别致 | 翠绿 | 明亮 | 质朴 | 浓郁 | 纯朴,0.75
真实,19,166,0.2561515134463308,1,0.00816172154759054,0.010853205793838834,0.9954881424324301,48,0.0023973593541701445,0.9930907830782599,0.008902106702728904,3,zhēnshí,true; real,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
确切,19,166,0.25604047023202126,48,0.024747398866851372,0.03219354209646719,0.9803872926419054,48,0.014783997701406868,0.9656032949404986,0.028442686798686233,7-9,quèqiè,definite; exact; precise,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
难以置信,19,166,0.2552046565472719,7,-0.05892950288226945,-0.07912173914660052,0.9090944329465289,7,0.0749048007753666,0.8341896321711624,0.09360426019693466,7-9,nányǐ-zhìxìn,hard to believe; incredible,Translation,沮丧 | 羞愧 | 诧异 | 惊讶 | 茫然 | 气愤 | 吃惊 | 难过 | 惊诧 | 伤心 | 惋惜 | 惭愧,0.0
轻松,19,166,0.2550566217324523,37,-0.009714922170752316,-0.013041155145704341,0.8808381841080236,24,0.07004223201150923,0.8107959520965143,0.11993189526656003,4,qīngsōng,light; gentle; relaxed; effortless; uncomplicated; to relax; to take things less seriously,Translation,急忙 | 赶忙 | 慌忙 | 偷偷 | 连忙 | 赶紧 | 毫不犹豫 | 悄悄 | 趁机 | 立刻 | 索性 | 干脆,0.25
精练,19,166,0.25471763763555694,21,-0.0021886627503863165,-0.002936689315231871,0.980499434012801,48,0.0185796329639505,0.9619198010488506,0.025524531051699294,7-9,jīngliàn,(textiles) to scour; to degum (silk); variant of 精炼,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
